isFraud,TransactionAmt,ProductCD,provenienza,email_provider,TransactionDate,tipo_carta,brand_carta
0,724.0,H,China,icloud,2024-08-31 00:23:23,Credit,Visa
0,159.95,W,China,yahoo,2024-08-31 00:26:15,Debit,Visa
0,129.95,S,China,icloud,2024-08-31 00:26:34,Credit,Visa
0,612.47,W,China,other,2024-08-31 00:27:01,Debit,Mastercard
0,1081.75,R,United States,icloud,2024-08-31 00:27:29,Debit,Visa
0,146.0,H,Italy,gmail,2024-08-31 00:30:06,Credit,Visa
0,200.0,W,Indonesia,other,2024-08-31 00:30:07,Debit,Mastercard
1,251.95,C,India,other,2024-08-31 00:30:17,Debit,Visa
0,1464.95,R,China,other,2024-08-31 00:31:02,Debit,Mastercard
0,737.93,R,China,other,2024-08-31 00:31:18,Debit,Visa
0,335.0,R,Brazil,other,2024-08-31 00:31:26,Prepaid,Visa
0,209.95,H,China,other,2024-08-31 00:31:34,Credit,Visa
0,226.0,W,China,gmail,2024-08-31 00:33:19,Debit,Visa
0,424.87,H,China,other,2024-08-31 00:33:29,Debit,Visa
0,2832.15,R,China,icloud,2024-08-31 00:33:42,Debit,Visa
0,311.95,W,China,other,2024-08-31 00:34:46,Credit,Visa
0,209.95,R,India,gmail,2024-08-31 00:36:01,Credit,Visa
0,200.0,W,United States,icloud,2024-08-31 00:36:46,Credit,Mastercard
0,311.95,W,China,outlook,2024-08-31 00:36:53,Debit,Visa
0,350.95,R,India,yahoo,2024-08-31 00:39:09,Credit,Mastercard
0,280.0,C,India,gmail,2024-08-31 00:39:17,Debit,Visa
0,209.95,W,China,gmail,2024-08-31 00:41:55,Credit,Visa
0,531.95,H,Indonesia,gmail,2024-08-31 00:42:20,Credit,Mastercard
0,363.59,C,China,outlook,2024-08-31 00:43:19,Debit,Visa
0,221.99,H,China,icloud,2024-08-31 00:43:28,Debit,Visa
0,226.0,W,United States,gmail,2024-08-31 00:44:05,Prepaid,Visa
0,445.0,H,Japan,gmail,2024-08-31 00:44:06,Credit,Visa
0,171.0,H,China,other,2024-08-31 00:45:12,Debit,Visa
0,424.95,S,China,outlook,2024-08-31 00:46:01,Credit,Visa
0,226.0,W,Germany,gmail,2024-08-31 00:47:16,Credit,Visa
0,209.95,R,South Korea,icloud,2024-08-31 00:49:38,Debit,Visa
0,354.78,R,China,gmail,2024-08-31 00:50:13,Credit,Mastercard
0,311.95,S,India,icloud,2024-08-31 00:51:45,Debit,Visa
0,737.93,S,China,icloud,2024-08-31 00:53:34,Debit,Visa
0,171.0,S,China,other,2024-08-31 00:53:42,Debit,Visa
0,275.99,W,China,other,2024-08-31 00:54:42,Debit,Visa
0,454.95,H,United States,icloud,2024-08-31 00:54:49,Debit,Visa
0,434.95,H,United States,icloud,2024-08-31 00:55:41,Debit,Visa
0,243.0,W,China,gmail,2024-08-31 00:56:56,Credit,Visa
0,311.95,H,China,gmail,2024-08-31 00:56:59,Debit,Visa
0,250.0,S,China,gmail,2024-08-31 00:57:33,Debit,American Express
0,451.19,H,Japan,gmail,2024-08-31 01:01:17,Credit,Mastercard
0,210.95,C,India,gmail,2024-08-31 01:01:42,Credit,Visa
0,309.95,S,China,icloud,2024-08-31 01:01:54,Prepaid,Visa
0,261.95,W,India,icloud,2024-08-31 01:04:11,Debit,Visa
0,317.5,H,China,outlook,2024-08-31 01:08:04,Debit,Visa
0,226.0,H,India,outlook,2024-08-31 01:08:26,Debit,Mastercard
0,315.49,S,China,icloud,2024-08-31 01:08:30,Debit,Visa
0,339.54,R,China,gmail,2024-08-31 01:08:37,Debit,Visa
0,894.95,H,China,outlook,2024-08-31 01:10:07,Debit,Mastercard
0,159.95,H,Indonesia,yahoo,2024-08-31 01:10:40,Debit,Visa
0,132.682,H,India,icloud,2024-08-31 01:10:56,Debit,Visa
0,146.0,R,India,gmail,2024-08-31 01:11:13,Debit,Visa
0,305.0,C,India,icloud,2024-08-31 01:11:35,Debit,Visa
0,255.0,H,India,icloud,2024-08-31 01:11:49,Debit,Mastercard
0,124.465,C,India,yahoo,2024-08-31 01:12:15,Debit,Visa
0,150.0,H,United States,outlook,2024-08-31 01:13:38,Credit,Visa
0,213.0,W,Indonesia,gmail,2024-08-31 01:13:59,Credit,Mastercard
0,203.0,S,China,outlook,2024-08-31 01:14:52,Prepaid,Mastercard
0,226.0,R,United States,outlook,2024-08-31 01:14:56,Credit,Visa
0,124.465,H,China,gmail,2024-08-31 01:15:13,Debit,Visa
0,203.0,C,Turkey,gmail,2024-08-31 01:15:28,Credit,Mastercard
0,820.16,R,Japan,yahoo,2024-08-31 01:15:51,Debit,Visa
0,193.0,R,Germany,gmail,2024-08-31 01:15:59,Credit,Mastercard
0,820.16,H,India,gmail,2024-08-31 01:16:27,Debit,Visa
0,562.0,W,United States,icloud,2024-08-31 01:17:06,Credit,Visa
0,894.95,W,United States,yahoo,2024-08-31 01:17:39,Credit,Visa
0,744.95,S,China,icloud,2024-08-31 01:20:34,Debit,Visa
0,1044.95,S,China,gmail,2024-08-31 01:21:23,Credit,Visa
0,562.0,S,China,other,2024-08-31 01:21:46,Debit,Visa
0,169.0,R,China,icloud,2024-08-31 01:22:30,Debit,Visa
0,199.95,C,China,gmail,2024-08-31 01:23:44,Debit,Visa
0,664.0,R,China,icloud,2024-08-31 01:24:12,Credit,Visa
0,159.95,H,United States,outlook,2024-08-31 01:24:21,Credit,Visa
0,744.95,W,China,icloud,2024-08-31 01:24:49,Debit,Visa
0,445.0,W,United States,gmail,2024-08-31 01:25:13,Debit,Visa
0,311.95,C,China,other,2024-08-31 01:28:10,Credit,Visa
0,209.95,W,China,icloud,2024-08-31 01:28:13,Credit,Visa
1,399.95,W,China,gmail,2024-08-31 01:28:25,Debit,Visa
0,411.95,S,China,outlook,2024-08-31 01:28:43,Debit,Mastercard
0,209.95,H,China,outlook,2024-08-31 01:29:05,Credit,Mastercard
0,1137.95,C,India,gmail,2024-08-31 01:30:02,Credit,Visa
0,344.57,W,Germany,other,2024-08-31 01:32:31,Credit,Visa
1,311.95,W,United States,gmail,2024-08-31 01:34:10,Debit,Visa
1,261.95,W,India,icloud,2024-08-31 01:35:27,Debit,Visa
0,280.0,R,China,gmail,2024-08-31 01:38:13,Debit,Visa
0,209.95,R,India,icloud,2024-08-31 01:39:54,Credit,Visa
0,498.89,S,United States,icloud,2024-08-31 01:41:06,Credit,Mastercard
0,300.0,C,India,outlook,2024-08-31 01:47:01,Debit,Visa
0,311.95,R,China,icloud,2024-08-31 01:47:31,Credit,Visa
0,199.95,R,United States,icloud,2024-08-31 01:47:40,Credit,Visa
0,209.95,R,China,icloud,2024-08-31 01:48:31,Debit,Mastercard
0,226.0,W,China,gmail,2024-08-31 01:49:23,Debit,Mastercard
0,200.0,R,China,gmail,2024-08-31 01:53:29,Debit,Visa
0,150.0,W,Turkey,other,2024-08-31 01:54:09,Debit,Visa
0,171.0,W,China,icloud,2024-08-31 01:57:02,Credit,Mastercard
0,159.95,R,India,gmail,2024-08-31 01:59:38,Debit,Visa
0,134.95,H,India,icloud,2024-08-31 02:06:09,Credit,Mastercard
0,185.95,R,China,icloud,2024-08-31 02:06:17,Credit,Mastercard
0,185.95,S,India,other,2024-08-31 02:06:50,Credit,Mastercard
0,169.95,W,China,other,2024-08-31 02:09:34,Debit,Visa
0,209.95,C,Switzerland,icloud,2024-08-31 02:11:15,Debit,Mastercard
0,414.94,H,Brazil,other,2024-08-31 02:11:49,Credit,Mastercard
0,209.95,S,Canada,yahoo,2024-08-31 02:12:46,Credit,Mastercard
0,354.95,H,China,gmail,2024-08-31 02:14:33,Debit,Visa
0,594.95,H,United States,outlook,2024-08-31 02:18:43,Credit,Mastercard
0,300.0,R,United States,gmail,2024-08-31 02:21:06,Credit,American Express
0,159.95,W,United States,icloud,2024-08-31 02:22:46,Credit,Visa
0,300.0,C,China,other,2024-08-31 02:23:13,Debit,American Express
0,209.95,R,United States,gmail,2024-08-31 02:27:18,Credit,Visa
0,175.95,C,China,other,2024-08-31 02:28:16,Debit,Mastercard
0,150.0,W,China,gmail,2024-08-31 02:29:25,Debit,Visa
0,511.95,R,India,gmail,2024-08-31 02:30:28,Credit,Visa
0,231.0,W,China,icloud,2024-08-31 02:32:28,Credit,Mastercard
0,311.95,S,United Kingdom,other,2024-08-31 02:32:35,Debit,Visa
0,2024.85,R,China,gmail,2024-08-31 02:34:49,Debit,Visa
0,179.95,W,Germany,outlook,2024-08-31 02:37:17,Debit,Visa
0,209.95,C,France,icloud,2024-08-31 02:40:52,Credit,Mastercard
0,797.68,S,India,icloud,2024-08-31 02:41:29,Credit,Visa
0,527.0,W,China,icloud,2024-08-31 02:41:33,Debit,Visa
0,224.95,H,Indonesia,gmail,2024-08-31 02:46:05,Debit,Visa
0,226.0,W,China,gmail,2024-08-31 02:47:45,Debit,Visa
0,214.0,S,United States,icloud,2024-08-31 02:52:51,Credit,Visa
0,261.95,S,United States,outlook,2024-08-31 02:55:30,Debit,Visa
0,169.95,R,United States,gmail,2024-08-31 02:58:54,Credit,Visa
0,171.0,W,China,icloud,2024-08-31 03:08:44,Debit,Visa
0,175.0,R,India,outlook,2024-08-31 03:21:18,Credit,Visa
0,201.95,H,Mexico,gmail,2024-08-31 03:21:45,Debit,Visa
0,335.0,W,United States,gmail,2024-08-31 03:22:11,Debit,Visa
0,175.0,H,India,other,2024-08-31 03:22:16,Debit,Visa
0,209.95,C,Russia,gmail,2024-08-31 03:22:32,Debit,Visa
0,335.0,W,China,gmail,2024-08-31 03:22:42,Credit,Mastercard
0,213.0,S,China,gmail,2024-08-31 03:23:32,Credit,Visa
0,335.0,C,Japan,icloud,2024-08-31 03:24:04,Debit,Mastercard
0,171.0,W,China,gmail,2024-08-31 03:26:09,Debit,Visa
0,160.95,C,Indonesia,other,2024-08-31 03:27:22,Debit,Mastercard
0,175.0,C,India,icloud,2024-08-31 03:28:21,Debit,Visa
0,474.95,W,China,icloud,2024-08-31 03:29:50,Debit,Visa
0,120.0,H,India,gmail,2024-08-31 03:29:51,Debit,Visa
0,146.0,S,China,icloud,2024-08-31 03:31:26,Debit,Visa
0,129.95,W,China,icloud,2024-08-31 03:31:46,Credit,Mastercard
0,226.0,H,Mexico,icloud,2024-08-31 03:32:34,Debit,Visa
0,498.95,C,Indonesia,gmail,2024-08-31 03:34:55,Debit,Visa
0,151.0,H,China,gmail,2024-08-31 03:45:38,Credit,Mastercard
0,159.95,W,China,outlook,2024-08-31 03:46:41,Debit,Visa
0,3063.95,W,China,gmail,2024-08-31 03:47:05,Debit,Visa
0,261.95,W,China,other,2024-08-31 03:50:16,Debit,Visa
0,404.95,H,India,icloud,2024-08-31 03:50:55,Debit,Visa
0,134.95,R,India,gmail,2024-08-31 03:53:51,Debit,Mastercard
0,498.95,W,China,other,2024-08-31 03:54:11,Debit,Visa
0,159.95,R,United Kingdom,gmail,2024-08-31 03:55:13,Credit,Mastercard
0,500.0,W,United States,gmail,2024-08-31 03:57:37,Credit,Visa
0,166.0,C,United Kingdom,yahoo,2024-08-31 03:58:02,Credit,Visa
0,500.0,R,India,other,2024-08-31 03:59:24,Credit,Visa
0,209.95,R,United States,icloud,2024-08-31 03:59:43,Debit,Visa
0,159.95,W,China,gmail,2024-08-31 04:04:46,Credit,Visa
1,500.0,R,China,gmail,2024-08-31 04:05:48,Credit,Visa
0,313.53,W,China,gmail,2024-08-31 04:08:54,Credit,Mastercard
0,226.0,R,United States,outlook,2024-08-31 04:10:39,Debit,Visa
1,500.0,S,China,outlook,2024-08-31 04:17:44,Debit,Visa
0,126.95,W,China,gmail,2024-08-31 04:18:32,Debit,Mastercard
1,171.0,R,Japan,icloud,2024-08-31 04:23:00,Credit,Mastercard
0,209.95,W,France,gmail,2024-08-31 04:24:19,Credit,Mastercard
0,209.95,W,Mexico,other,2024-08-31 04:26:20,Credit,Mastercard
0,129.95,W,China,other,2024-08-31 04:27:15,Debit,Mastercard
0,166.99,W,United States,icloud,2024-08-31 04:30:01,Credit,Mastercard
1,171.0,W,United States,outlook,2024-08-31 04:32:23,Debit,Mastercard
0,226.0,R,Russia,other,2024-08-31 04:32:23,Debit,Mastercard
0,580.57,C,India,outlook,2024-08-31 04:33:07,Debit,Visa
1,171.0,C,India,gmail,2024-08-31 04:37:18,Credit,Mastercard
0,330.99,H,China,outlook,2024-08-31 04:40:02,Prepaid,Mastercard
0,171.0,R,United States,icloud,2024-08-31 04:42:27,Credit,Visa
0,226.0,R,China,gmail,2024-08-31 04:43:24,Debit,Visa
1,311.95,W,China,icloud,2024-08-31 04:52:11,Debit,Visa
0,529.0,H,Japan,yahoo,2024-08-31 04:58:53,Debit,Visa
0,337.499,W,China,gmail,2024-08-31 05:02:44,Credit,Visa
0,311.95,R,India,gmail,2024-08-31 05:02:51,Credit,Visa
0,213.0,R,Japan,yahoo,2024-08-31 05:03:22,Debit,Mastercard
0,337.499,C,India,gmail,2024-08-31 05:03:55,Debit,Visa
1,994.0,W,United States,outlook,2024-08-31 05:08:45,Credit,Visa
0,311.95,C,Japan,yahoo,2024-08-31 05:10:40,Prepaid,Visa
0,200.0,W,United Kingdom,gmail,2024-08-31 05:10:51,Debit,Mastercard
0,884.0,W,India,outlook,2024-08-31 05:15:41,Debit,Mastercard
0,209.95,R,United States,outlook,2024-08-31 05:23:39,Credit,Visa
0,209.95,W,United States,yahoo,2024-08-31 05:26:12,Debit,Visa
0,311.95,W,China,other,2024-08-31 05:39:08,Debit,Visa
0,184.95,C,United States,icloud,2024-08-31 05:44:39,Credit,Visa
0,300.0,W,China,outlook,2024-08-31 05:52:15,Credit,Visa
0,134.95,R,China,other,2024-08-31 06:01:27,Credit,Mastercard
0,159.95,R,United States,gmail,2024-08-31 06:24:56,Debit,Visa
0,488.0,W,India,other,2024-08-31 06:50:00,Debit,Mastercard
0,420.0,C,Brazil,gmail,2024-08-31 06:53:55,Debit,Visa
0,226.0,W,United States,other,2024-08-31 06:55:25,Debit,Visa
0,280.0,W,India,gmail,2024-08-31 06:57:16,Credit,Visa
0,488.0,S,China,outlook,2024-08-31 07:06:20,Debit,Mastercard
0,171.0,W,China,other,2024-08-31 07:07:53,Debit,Mastercard
0,445.0,W,Indonesia,other,2024-08-31 07:09:59,Credit,Visa
0,226.0,C,United States,outlook,2024-08-31 07:20:01,Credit,Visa
0,400.0,R,China,other,2024-08-31 07:20:06,Debit,Mastercard
0,139.95,S,India,gmail,2024-08-31 08:25:40,Debit,Visa
0,226.0,W,China,yahoo,2024-08-31 08:30:39,Debit,Discover
0,270.0,R,Japan,gmail,2024-08-31 08:49:25,Credit,Visa
0,226.0,C,Japan,other,2024-08-31 08:53:42,Debit,Visa
0,226.0,W,China,icloud,2024-08-31 08:57:28,Debit,Visa
0,1112.0,C,Germany,other,2024-08-31 09:19:02,Prepaid,Mastercard
0,582.0,C,Turkey,icloud,2024-08-31 09:31:56,Debit,Mastercard
0,142.0,R,India,gmail,2024-08-31 10:28:39,Debit,Visa
0,456.95,R,China,icloud,2024-08-31 11:15:01,Debit,Visa
0,226.0,R,Germany,outlook,2024-08-31 11:45:05,Debit,Discover
0,191.56,W,Italy,outlook,2024-08-31 11:53:35,Credit,Visa
0,481.95,C,China,gmail,2024-08-31 12:06:18,Debit,Visa
0,505.97,R,United States,yahoo,2024-08-31 12:19:29,Debit,Visa
0,175.0,R,China,other,2024-08-31 12:22:18,Debit,Visa
0,200.0,C,India,other,2024-08-31 12:23:06,Debit,Mastercard
0,141.0,W,China,yahoo,2024-08-31 12:31:27,Debit,Visa
0,437.0,W,China,other,2024-08-31 12:35:19,Debit,Mastercard
0,159.95,W,China,gmail,2024-08-31 12:52:11,Debit,Visa
0,303.95,R,China,outlook,2024-08-31 12:52:55,Debit,Visa
0,220.0,W,Australia,other,2024-08-31 13:01:25,Credit,Visa
0,159.95,W,United States,gmail,2024-08-31 13:15:36,Credit,Mastercard
0,411.95,W,United States,gmail,2024-08-31 13:25:11,Credit,Visa
0,261.95,R,China,gmail,2024-08-31 13:34:39,Debit,Visa
0,159.95,C,India,outlook,2024-08-31 13:35:45,Debit,Mastercard
0,250.0,S,China,outlook,2024-08-31 13:45:24,Debit,American Express
0,226.0,C,Turkey,gmail,2024-08-31 13:45:36,Debit,Visa
0,378.0,W,China,gmail,2024-08-31 13:45:44,Credit,Mastercard
0,134.95,C,Saudi Arabia,gmail,2024-08-31 13:46:03,Debit,Mastercard
0,146.0,H,United States,other,2024-08-31 13:46:28,Credit,Visa
0,311.95,H,Russia,other,2024-08-31 13:47:52,Credit,Visa
0,146.0,R,United States,yahoo,2024-08-31 13:48:48,Credit,Visa
0,226.0,C,Japan,gmail,2024-08-31 13:50:11,Debit,Visa
0,171.0,W,South Korea,gmail,2024-08-31 13:50:23,Debit,Mastercard
0,335.0,R,China,icloud,2024-08-31 13:54:23,Debit,Visa
0,150.0,R,Japan,gmail,2024-08-31 13:59:39,Credit,Visa
0,150.0,R,India,other,2024-08-31 14:01:22,Credit,Visa
0,129.95,R,China,gmail,2024-08-31 14:01:58,Debit,Visa
0,196.0,H,Indonesia,gmail,2024-08-31 14:09:18,Debit,Mastercard
0,171.0,R,China,icloud,2024-08-31 14:11:04,Credit,Mastercard
0,146.0,H,India,icloud,2024-08-31 14:11:49,Debit,Visa
0,134.95,S,Germany,outlook,2024-08-31 14:13:33,Debit,Visa
0,554.0,R,India,other,2024-08-31 14:14:23,Credit,Mastercard
0,135.5,S,India,icloud,2024-08-31 14:14:35,Debit,Mastercard
0,311.95,W,China,other,2024-08-31 14:15:40,Debit,Visa
0,209.95,H,United States,outlook,2024-08-31 14:16:35,Credit,Visa
0,125.0,C,China,gmail,2024-08-31 14:16:38,Debit,American Express
0,280.0,H,China,gmail,2024-08-31 14:21:45,Credit,Visa
0,139.95,W,United States,outlook,2024-08-31 14:25:16,Debit,Visa
0,129.95,C,China,gmail,2024-08-31 14:25:57,Debit,Mastercard
0,150.0,H,China,other,2024-08-31 14:28:30,Debit,Visa
0,146.0,R,United States,icloud,2024-08-31 14:29:18,Credit,Visa
0,1165.69,W,China,gmail,2024-08-31 14:30:23,Debit,Visa
0,925.41,R,United States,gmail,2024-08-31 14:33:10,Credit,Mastercard
0,125.95,W,China,gmail,2024-08-31 14:35:21,Debit,Visa
0,146.0,H,Japan,icloud,2024-08-31 14:38:30,Debit,Visa
0,574.0,H,India,icloud,2024-08-31 14:38:45,Debit,Mastercard
0,524.95,S,China,other,2024-08-31 14:40:21,Debit,Visa
0,335.0,W,Mexico,other,2024-08-31 14:40:36,Debit,Visa
0,171.0,S,United States,gmail,2024-08-31 14:45:04,Credit,Visa
0,2684.88,R,India,gmail,2024-08-31 14:46:48,Debit,Visa
0,171.0,W,Russia,gmail,2024-08-31 14:46:56,Credit,Mastercard
0,579.0,W,China,icloud,2024-08-31 14:47:16,Debit,Mastercard
0,159.95,S,Indonesia,other,2024-08-31 14:48:43,Credit,Mastercard
0,390.0,C,India,other,2024-08-31 14:54:21,Debit,Mastercard
0,280.0,H,China,gmail,2024-08-31 14:55:07,Debit,Mastercard
0,554.0,W,China,outlook,2024-08-31 14:56:18,Debit,Visa
0,132.95,C,India,yahoo,2024-08-31 14:58:31,Debit,Visa
0,319.95,C,China,outlook,2024-08-31 14:59:27,Prepaid,Visa
0,390.0,S,China,other,2024-08-31 15:00:40,Debit,Mastercard
0,134.95,R,China,gmail,2024-08-31 15:03:20,Credit,Visa
0,150.0,W,Poland,gmail,2024-08-31 15:04:28,Credit,Visa
0,491.35,R,United States,yahoo,2024-08-31 15:06:29,Credit,Mastercard
0,254.95,C,China,other,2024-08-31 15:07:28,Debit,Visa
0,655.63,W,China,yahoo,2024-08-31 15:11:41,Debit,Mastercard
0,2677.85,R,China,icloud,2024-08-31 15:11:58,Debit,Visa
0,141.0,R,Japan,yahoo,2024-08-31 15:12:53,Debit,Visa
0,209.95,W,United States,gmail,2024-08-31 15:18:39,Debit,Mastercard
0,209.95,H,China,icloud,2024-08-31 15:19:38,Debit,Mastercard
0,150.5,R,Turkey,other,2024-08-31 15:21:04,Debit,Visa
0,143.95,C,India,icloud,2024-08-31 15:21:13,Debit,Mastercard
0,150.0,W,India,gmail,2024-08-31 15:21:38,Debit,Discover
0,150.0,W,China,gmail,2024-08-31 15:22:16,Debit,Visa
0,354.95,H,Australia,yahoo,2024-08-31 15:27:01,Debit,Visa
0,150.0,W,China,gmail,2024-08-31 15:28:03,Debit,Visa
0,510.35,R,India,yahoo,2024-08-31 15:30:35,Credit,Visa
0,319.95,R,Japan,other,2024-08-31 15:32:27,Credit,Visa
0,125.0,C,India,other,2024-08-31 15:40:22,Credit,Visa
0,159.0,S,China,gmail,2024-08-31 15:41:59,Debit,Visa
0,335.0,C,China,gmail,2024-08-31 15:46:38,Debit,Visa
0,226.0,W,United States,gmail,2024-08-31 15:47:57,Credit,Visa
0,554.0,C,India,outlook,2024-08-31 15:51:07,Debit,Visa
0,290.0,W,Japan,icloud,2024-08-31 15:51:34,Debit,Visa
0,578.51,S,India,gmail,2024-08-31 15:52:46,Prepaid,Visa
0,1511.95,W,Italy,icloud,2024-08-31 15:55:49,Credit,Visa
0,209.95,S,Australia,other,2024-08-31 15:57:59,Debit,Mastercard
0,226.0,W,China,other,2024-08-31 15:59:05,Debit,Visa
0,1511.95,R,Canada,gmail,2024-08-31 15:59:08,Credit,Visa
0,171.0,S,France,icloud,2024-08-31 16:03:58,Debit,Visa
0,222.0,C,China,outlook,2024-08-31 16:04:12,Debit,Visa
0,226.0,H,India,other,2024-08-31 16:04:44,Debit,Mastercard
0,317.5,W,China,gmail,2024-08-31 16:05:41,Credit,Discover
0,250.0,C,India,outlook,2024-08-31 16:05:48,Debit,Visa
0,209.95,H,Brazil,gmail,2024-08-31 16:05:59,Credit,Visa
0,542.0,H,China,gmail,2024-08-31 16:06:56,Credit,Visa
0,265.0,W,India,gmail,2024-08-31 16:09:55,Debit,Visa
0,134.97,W,China,icloud,2024-08-31 16:12:52,Debit,Visa
0,280.0,H,India,icloud,2024-08-31 16:13:04,Credit,Visa
0,209.95,C,India,other,2024-08-31 16:13:11,Debit,Visa
0,399.95,C,Indonesia,other,2024-08-31 16:13:30,Debit,Visa
0,1007.95,C,India,other,2024-08-31 16:15:07,Credit,Mastercard
0,511.95,S,China,gmail,2024-08-31 16:15:29,Prepaid,Visa
0,250.0,W,China,gmail,2024-08-31 16:15:53,Debit,Visa
0,221.0,C,Japan,icloud,2024-08-31 16:16:23,Debit,Visa
0,226.0,C,China,other,2024-08-31 16:17:41,Credit,Discover
0,944.95,W,India,other,2024-08-31 16:18:23,Credit,Visa
0,309.97,W,India,outlook,2024-08-31 16:18:26,Credit,Visa
0,472.93,S,India,yahoo,2024-08-31 16:19:27,Credit,Mastercard
0,250.0,W,China,gmail,2024-08-31 16:19:51,Debit,Visa
0,445.0,R,United States,yahoo,2024-08-31 16:20:42,Debit,Mastercard
0,309.95,R,China,gmail,2024-08-31 16:21:21,Credit,Visa
0,3063.95,W,Brazil,other,2024-08-31 16:21:58,Debit,Visa
0,226.0,W,United States,icloud,2024-08-31 16:22:25,Credit,Discover
0,134.97,W,China,gmail,2024-08-31 16:22:27,Debit,Visa
0,226.0,S,India,gmail,2024-08-31 16:22:31,Debit,Mastercard
0,335.0,H,India,gmail,2024-08-31 16:25:19,Debit,Visa
0,123.741,C,India,gmail,2024-08-31 16:26:22,Debit,Mastercard
0,133.95,S,China,other,2024-08-31 16:26:32,Debit,Visa
0,161.0,W,China,yahoo,2024-08-31 16:27:09,Debit,Mastercard
0,150.0,W,Japan,icloud,2024-08-31 16:29:54,Debit,Visa
0,632.0,R,China,other,2024-08-31 16:31:47,Credit,Discover
0,150.0,C,India,other,2024-08-31 16:32:43,Debit,American Express
0,524.95,W,United States,icloud,2024-08-31 16:35:10,Credit,Mastercard
0,554.0,S,Indonesia,outlook,2024-08-31 16:35:51,Debit,Visa
0,308.5,H,India,gmail,2024-08-31 16:36:05,Debit,Visa
0,1172.95,C,India,outlook,2024-08-31 16:36:12,Debit,Visa
0,159.95,C,India,icloud,2024-08-31 16:37:02,Debit,Visa
0,501.14,H,Brazil,other,2024-08-31 16:37:27,Credit,Visa
0,411.95,S,United States,gmail,2024-08-31 16:39:12,Credit,Visa
0,171.0,W,China,other,2024-08-31 16:39:13,Debit,Visa
0,226.0,S,Germany,other,2024-08-31 16:40:03,Debit,Visa
0,554.0,W,United States,other,2024-08-31 16:41:40,Credit,Mastercard
0,125.0,R,India,gmail,2024-08-31 16:44:40,Prepaid,Visa
0,146.0,W,United States,gmail,2024-08-31 16:45:57,Credit,Visa
0,1264.95,C,India,icloud,2024-08-31 16:48:03,Debit,Visa
0,472.93,C,India,gmail,2024-08-31 16:49:34,Debit,Mastercard
0,146.0,S,China,outlook,2024-08-31 16:50:15,Debit,Visa
0,250.0,W,China,other,2024-08-31 16:53:42,Credit,Visa
0,171.0,C,India,outlook,2024-08-31 16:53:52,Debit,Visa
0,209.95,H,China,yahoo,2024-08-31 16:54:01,Debit,Visa
0,349.02,C,Brazil,gmail,2024-08-31 16:54:36,Debit,Visa
0,171.0,W,China,gmail,2024-08-31 16:56:12,Debit,Discover
0,171.0,W,India,other,2024-08-31 16:56:30,Credit,Visa
0,888.0,S,China,gmail,2024-08-31 16:57:09,Credit,Visa
0,200.0,S,India,icloud,2024-08-31 16:57:27,Debit,Mastercard
0,221.0,C,India,gmail,2024-08-31 16:59:56,Credit,Visa
0,261.95,W,United States,gmail,2024-08-31 17:02:34,Credit,Visa
0,362.47,W,China,other,2024-08-31 17:02:39,Debit,Mastercard
0,594.42,R,Japan,outlook,2024-08-31 17:03:03,Debit,Visa
1,260.0,C,China,outlook,2024-08-31 17:03:24,Credit,Visa
0,317.5,S,China,yahoo,2024-08-31 17:03:30,Debit,Visa
0,686.89,W,China,outlook,2024-08-31 17:04:30,Debit,Visa
0,161.84,W,China,icloud,2024-08-31 17:04:43,Debit,Visa
0,450.0,R,India,other,2024-08-31 17:05:00,Debit,Visa
0,151.0,R,United States,outlook,2024-08-31 17:05:27,Credit,Visa
0,335.0,W,United States,outlook,2024-08-31 17:06:22,Debit,Visa
0,335.0,C,India,other,2024-08-31 17:06:35,Debit,Visa
0,445.0,R,Japan,other,2024-08-31 17:06:50,Debit,Mastercard
1,260.0,W,Poland,other,2024-08-31 17:07:08,Credit,Visa
0,679.01,W,Indonesia,other,2024-08-31 17:08:51,Debit,Visa
0,209.95,C,India,gmail,2024-08-31 17:09:27,Credit,Mastercard
0,562.95,W,China,gmail,2024-08-31 17:09:27,Credit,Visa
0,196.0,C,Turkey,gmail,2024-08-31 17:09:37,Prepaid,Visa
0,408.5,S,India,gmail,2024-08-31 17:10:07,Credit,Visa
0,209.95,R,China,other,2024-08-31 17:10:30,Debit,Discover
0,2294.95,W,United States,gmail,2024-08-31 17:15:30,Credit,Mastercard
0,309.95,C,France,outlook,2024-08-31 17:16:17,Prepaid,Visa
0,226.0,W,China,outlook,2024-08-31 17:16:29,Debit,Visa
0,2594.95,W,India,other,2024-08-31 17:17:57,Credit,Visa
0,280.0,C,Italy,icloud,2024-08-31 17:18:53,Credit,Mastercard
0,292.5,H,India,gmail,2024-08-31 17:18:57,Debit,Visa
0,386.95,R,India,yahoo,2024-08-31 17:19:02,Credit,Mastercard
0,159.95,R,Japan,icloud,2024-08-31 17:19:50,Debit,Visa
0,373.7,R,India,outlook,2024-08-31 17:21:51,Prepaid,Visa
0,311.95,W,China,gmail,2024-08-31 17:21:53,Debit,Mastercard
0,594.42,S,China,icloud,2024-08-31 17:22:16,Debit,Visa
0,994.95,C,United States,gmail,2024-08-31 17:22:25,Credit,Visa
0,120.95,S,India,gmail,2024-08-31 17:23:24,Debit,Visa
1,554.0,H,China,gmail,2024-08-31 17:25:34,Credit,Mastercard
